ts,model,provider,state,status,up5m,up30m,up1d
2026-07-07T00:06:31+00:00,ai21/jamba-large-1.7,AI21,up,0,100,100,100
2026-07-07T00:06:31+00:00,aion-labs/aion-1.0,AionLabs,idle,0,,,
2026-07-07T00:06:31+00:00,aion-labs/aion-1.0-mini,AionLabs,idle,0,,,
2026-07-07T00:06:31+00:00,aion-labs/aion-2.0,AionLabs,up,0,100,100,100
2026-07-07T00:06:31+00:00,aion-labs/aion-rp-llama-3.1-8b,AionLabs,idle,0,,,100
2026-07-07T00:06:31+00:00,allenai/olmo-3-32b-think,,idle,,,,
2026-07-07T00:06:31+00:00,amazon/nova-2-lite-v1,Amazon Bedrock,up,0,100,99.98073588903871,99.7097643562988
2026-07-07T00:06:31+00:00,amazon/nova-2-lite-v1,Amazon Bedrock,up,0,,100,99.77489000306969
2026-07-07T00:06:31+00:00,amazon/nova-lite-v1,Amazon Bedrock,degraded,-2,,94.48051948051948,78.16202203499675
2026-07-07T00:06:31+00:00,amazon/nova-lite-v1,Amazon Bedrock,up,0,100,100,99.9986376578614
2026-07-07T00:06:31+00:00,amazon/nova-micro-v1,Amazon Bedrock,degraded,-2,63.35174953959485,84.03711418291991,76.76854050657037
2026-07-07T00:06:31+00:00,amazon/nova-micro-v1,Amazon Bedrock,up,0,100,100,99.98202612668265
2026-07-07T00:06:31+00:00,amazon/nova-premier-v1,Amazon Bedrock,idle,0,,,100
2026-07-07T00:06:31+00:00,amazon/nova-pro-v1,Amazon Bedrock,idle,0,,,100
2026-07-07T00:06:31+00:00,amazon/nova-pro-v1,Amazon Bedrock,idle,0,,,100
2026-07-07T00:06:31+00:00,anthracite-org/magnum-v4-72b,Mancer 2,idle,0,,,100
2026-07-07T00:06:31+00:00,anthropic/claude-3-haiku,Amazon Bedrock,up,0,100,100,99.99468226535497
2026-07-07T00:06:31+00:00,anthropic/claude-fable-5,Google,degraded,-2,91.17647058823529,89.90536277602523,98.6308112219786
2026-07-07T00:06:31+00:00,anthropic/claude-fable-5,Azure,idle,0,,,
2026-07-07T00:06:31+00:00,anthropic/claude-fable-5,Amazon Bedrock,idle,0,,,
2026-07-07T00:06:31+00:00,anthropic/claude-fable-5,Anthropic,degraded,-2,83.56164383561644,87.40399385560676,99.29995779516354
2026-07-07T00:06:31+00:00,anthropic/claude-fable-5,Amazon Bedrock,up,0,99.40769990128332,99.36580416032471,99.65481216612098
2026-07-07T00:06:31+00:00,anthropic/claude-fable-5,Google,idle,0,,,
2026-07-07T00:06:31+00:00,anthropic/claude-haiku-4.5,Amazon Bedrock,idle,0,,,100
2026-07-07T00:06:31+00:00,anthropic/claude-haiku-4.5,Google,idle,0,,,100
2026-07-07T00:06:31+00:00,anthropic/claude-haiku-4.5,Google,up,0,99.65337954939342,99.93033786137234,99.96315535153418
2026-07-07T00:06:31+00:00,anthropic/claude-haiku-4.5,Anthropic,up,0,100,99.96824388694824,99.69638391053155
2026-07-07T00:06:31+00:00,anthropic/claude-haiku-4.5,Amazon Bedrock,up,0,99.9079673941625,99.97156494363766,99.96929881442409
2026-07-07T00:06:31+00:00,anthropic/claude-opus-4,Google,up,0,100,100,100
2026-07-07T00:06:31+00:00,anthropic/claude-opus-4.1,Anthropic,idle,0,,,100
2026-07-07T00:06:31+00:00,anthropic/claude-opus-4.1,Google,idle,0,,,100
2026-07-07T00:06:31+00:00,anthropic/claude-opus-4.1,Amazon Bedrock,up,0,,100,99.8153122901276
2026-07-07T00:06:31+00:00,anthropic/claude-opus-4.5,Amazon Bedrock,up,0,100,100,100
2026-07-07T00:06:31+00:00,anthropic/claude-opus-4.5,Anthropic,idle,0,,,100
