ts,model,provider,state,status,up5m,up30m,up1d
2026-07-14T02:13:22+00:00,ai21/jamba-large-1.7,AI21,up,0,,100,100
2026-07-14T02:13:22+00:00,aion-labs/aion-2.0,AionLabs,up,0,100,100,100
2026-07-14T02:13:22+00:00,aion-labs/aion-3.0,AionLabs,up,0,100,100,99.98386836586546
2026-07-14T02:13:22+00:00,aion-labs/aion-3.0-mini,AionLabs,up,0,100,100,100
2026-07-14T02:13:22+00:00,aion-labs/aion-rp-llama-3.1-8b,AionLabs,idle,0,,,100
2026-07-14T02:13:22+00:00,allenai/olmo-3-32b-think,,idle,,,,
2026-07-14T02:13:22+00:00,amazon/nova-2-lite-v1,Amazon Bedrock,up,0,97.59136212624585,98.59315589353612,98.81961875042398
2026-07-14T02:13:22+00:00,amazon/nova-2-lite-v1,Amazon Bedrock,up,0,100,100,98.69103068699954
2026-07-14T02:13:22+00:00,amazon/nova-lite-v1,Amazon Bedrock,up,0,100,100,74.84575225439013
2026-07-14T02:13:22+00:00,amazon/nova-lite-v1,Amazon Bedrock,up,0,100,100,99.9963686981783
2026-07-14T02:13:22+00:00,amazon/nova-micro-v1,Amazon Bedrock,degraded,-2,70.54263565891473,85.4085095275385,75.40699291546001
2026-07-14T02:13:22+00:00,amazon/nova-micro-v1,Amazon Bedrock,up,0,100,100,99.74621570116047
2026-07-14T02:13:22+00:00,amazon/nova-premier-v1,Amazon Bedrock,idle,0,,,100
2026-07-14T02:13:22+00:00,amazon/nova-pro-v1,Amazon Bedrock,up,0,100,100,97.84027450716545
2026-07-14T02:13:22+00:00,amazon/nova-pro-v1,Amazon Bedrock,idle,0,,,99.99224244931733
2026-07-14T02:13:22+00:00,anthracite-org/magnum-v4-72b,Mancer 2,idle,0,,,100
2026-07-14T02:13:22+00:00,anthropic/claude-3-haiku,Amazon Bedrock,up,0,100,100,99.93855193452326
2026-07-14T02:13:22+00:00,anthropic/claude-fable-5,Google,up,0,93.4065934065934,98.14814814814815,99.2411541515927
2026-07-14T02:13:22+00:00,anthropic/claude-fable-5,Azure,idle,0,,,
2026-07-14T02:13:22+00:00,anthropic/claude-fable-5,Amazon Bedrock,idle,0,,,
2026-07-14T02:13:22+00:00,anthropic/claude-fable-5,Anthropic,down,-5,59.50413223140496,62.60720411663808,94.5044597316314
2026-07-14T02:13:22+00:00,anthropic/claude-fable-5,Amazon Bedrock,degraded,-2,89.62264150943396,94.29750060664888,99.31179352625668
2026-07-14T02:13:22+00:00,anthropic/claude-fable-5,Google,idle,0,,,100
2026-07-14T02:13:22+00:00,anthropic/claude-haiku-4.5,Google,up,0,100,100,99.95065437777912
2026-07-14T02:13:22+00:00,anthropic/claude-haiku-4.5,Anthropic,up,0,100,100,99.82103700207479
2026-07-14T02:13:22+00:00,anthropic/claude-haiku-4.5,Azure,idle,0,,,98.6875
2026-07-14T02:13:22+00:00,anthropic/claude-haiku-4.5,Amazon Bedrock,up,0,99.98607630186578,99.95509734894749,99.97069687690556
2026-07-14T02:13:22+00:00,anthropic/claude-haiku-4.5,Google,idle,0,,,99.85185185185185
2026-07-14T02:13:22+00:00,anthropic/claude-haiku-4.5,Amazon Bedrock,idle,0,,,100
2026-07-14T02:13:22+00:00,anthropic/claude-opus-4,Google,up,0,100,100,100
2026-07-14T02:13:22+00:00,anthropic/claude-opus-4.1,Anthropic,idle,0,,,99.87507807620237
2026-07-14T02:13:22+00:00,anthropic/claude-opus-4.1,Google,idle,0,,,100
2026-07-14T02:13:22+00:00,anthropic/claude-opus-4.1,Amazon Bedrock,idle,0,,,99.72430090586846
2026-07-14T02:13:22+00:00,anthropic/claude-opus-4.1,Azure,idle,0,,,
2026-07-14T02:13:22+00:00,anthropic/claude-opus-4.5,Anthropic,idle,0,,,99.29378531073446
2026-07-14T02:13:22+00:00,anthropic/claude-opus-4.5,Amazon Bedrock,up,0,100,100,99.95250017317645
2026-07-14T02:13:22+00:00,anthropic/claude-opus-4.5,Google,up,0,100,98.89958734525447,99.75783475783476
2026-07-14T02:13:22+00:00,anthropic/claude-opus-4.5,Anthropic,idle,0,,,99.65986394557824
2026-07-14T02:13:22+00:00,anthropic/claude-opus-4.5,Azure,idle,0,,,
2026-07-14T02:13:22+00:00,anthropic/claude-opus-4.5,Amazon Bedrock,idle,0,,,100
2026-07-14T02:13:22+00:00,anthropic/claude-opus-4.6,Amazon Bedrock,up,0,100,99.863871494691,99.85416217828673
2026-07-14T02:13:22+00:00,anthropic/claude-opus-4.6,Azure,idle,0,,,98.3739837398374
