ts,model,provider,state,status,up5m,up30m,up1d
2026-07-19T02:29:39+00:00,ai21/jamba-large-1.7,AI21,up,0,,100,100
2026-07-19T02:29:39+00:00,aion-labs/aion-2.0,AionLabs,up,0,100,100,100
2026-07-19T02:29:39+00:00,aion-labs/aion-3.0,AionLabs,up,0,100,100,100
2026-07-19T02:29:39+00:00,aion-labs/aion-3.0-mini,AionLabs,up,0,,100,100
2026-07-19T02:29:39+00:00,aion-labs/aion-rp-llama-3.1-8b,AionLabs,idle,0,,,100
2026-07-19T02:29:39+00:00,allenai/olmo-3-32b-think,,idle,,,,
2026-07-19T02:29:39+00:00,amazon/nova-2-lite-v1,Amazon Bedrock,up,0,,100,99.7134521204543
2026-07-19T02:29:39+00:00,amazon/nova-2-lite-v1,Amazon Bedrock,up,0,100,99.58791208791209,99.42224723316451
2026-07-19T02:29:39+00:00,amazon/nova-lite-v1,Amazon Bedrock,up,0,100,100,92.50636087971837
2026-07-19T02:29:39+00:00,amazon/nova-lite-v1,Amazon Bedrock,up,0,100,100,100
2026-07-19T02:29:39+00:00,amazon/nova-micro-v1,Amazon Bedrock,down,-5,74.50980392156863,70.2905982905983,73.04710131528667
2026-07-19T02:29:39+00:00,amazon/nova-micro-v1,Amazon Bedrock,up,0,100,100,99.99912524711769
2026-07-19T02:29:39+00:00,amazon/nova-premier-v1,Amazon Bedrock,idle,0,,,100
2026-07-19T02:29:39+00:00,amazon/nova-pro-v1,Amazon Bedrock,idle,0,,,100
2026-07-19T02:29:39+00:00,amazon/nova-pro-v1,Amazon Bedrock,idle,0,,,100
2026-07-19T02:29:39+00:00,anthracite-org/magnum-v4-72b,Mancer 2,idle,0,,,100
2026-07-19T02:29:39+00:00,anthropic/claude-3-haiku,Amazon Bedrock,up,0,100,100,99.99767472503623
2026-07-19T02:29:39+00:00,anthropic/claude-fable-5,Google,up,0,,98.61111111111111,99.78106849069513
2026-07-19T02:29:39+00:00,anthropic/claude-fable-5,Azure,idle,0,,,
2026-07-19T02:29:39+00:00,anthropic/claude-fable-5,Amazon Bedrock,idle,0,,,
2026-07-19T02:29:39+00:00,anthropic/claude-fable-5,Anthropic,degraded,-2,,89.94082840236686,91.54413746343982
2026-07-19T02:29:39+00:00,anthropic/claude-fable-5,Amazon Bedrock,up,0,97.6470588235294,98.48271986513065,96.16338130114318
2026-07-19T02:29:39+00:00,anthropic/claude-fable-5,Google,up,0,,100,100
2026-07-19T02:29:39+00:00,anthropic/claude-haiku-4.5,Google,up,0,100,100,99.98316325098916
2026-07-19T02:29:39+00:00,anthropic/claude-haiku-4.5,Anthropic,up,0,100,100,99.8214156211473
2026-07-19T02:29:39+00:00,anthropic/claude-haiku-4.5,Azure,idle,0,,,99.32885906040269
2026-07-19T02:29:39+00:00,anthropic/claude-haiku-4.5,Amazon Bedrock,up,0,99.95769881556683,99.9856332160046,99.98421541861295
2026-07-19T02:29:39+00:00,anthropic/claude-haiku-4.5,Google,idle,0,,,100
2026-07-19T02:29:39+00:00,anthropic/claude-haiku-4.5,Amazon Bedrock,idle,0,,,100
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4,Google,idle,0,,,100
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.1,Anthropic,idle,0,,,100
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.1,Google,idle,0,,,99.82817869415808
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.1,Amazon Bedrock,idle,0,,,99.82354423997984
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.1,Azure,idle,0,,,
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.5,Anthropic,idle,0,,,99.74947807933194
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.5,Amazon Bedrock,up,0,100,100,99.98833294443148
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.5,Google,idle,0,,,99.83522820893063
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.5,Anthropic,idle,0,,,99.41520467836257
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.5,Azure,idle,0,,,
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.5,Amazon Bedrock,idle,0,,,100
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.6,Amazon Bedrock,up,0,,100,99.95571417406934
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.6,Azure,idle,0,,,99.55156950672645
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.6,Anthropic,up,0,100,100,99.96760155402715
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.6,Google,up,0,,100,99.98514667656889
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.6,Anthropic,idle,0,,,93.75
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.6,Google,idle,0,,,100
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.7,Amazon Bedrock,up,0,99.90829894543786,99.97223764575236,99.98724441220371
2026-07-19T02:29:39+00:00,anthropic/claude-opus-4.7,Anthropic,up,0,100,99.9556672085119,99.85686024377361
