ts,model,provider,state,status,up5m,up30m,up1d
2026-07-17T17:25:49+00:00,ai21/jamba-large-1.7,AI21,up,0,,100,100
2026-07-17T17:25:49+00:00,aion-labs/aion-2.0,AionLabs,up,0,100,100,100
2026-07-17T17:25:49+00:00,aion-labs/aion-3.0,AionLabs,up,0,100,100,100
2026-07-17T17:25:49+00:00,aion-labs/aion-3.0-mini,AionLabs,up,0,100,100,100
2026-07-17T17:25:49+00:00,aion-labs/aion-rp-llama-3.1-8b,AionLabs,idle,0,,,100
2026-07-17T17:25:49+00:00,allenai/olmo-3-32b-think,,idle,,,,
2026-07-17T17:25:49+00:00,amazon/nova-2-lite-v1,Amazon Bedrock,up,0,100,99.23344947735193,99.17298833974368
2026-07-17T17:25:49+00:00,amazon/nova-2-lite-v1,Amazon Bedrock,up,0,100,100,99.79699553390175
2026-07-17T17:25:49+00:00,amazon/nova-lite-v1,Amazon Bedrock,up,0,100,100,95.57820814676703
2026-07-17T17:25:49+00:00,amazon/nova-lite-v1,Amazon Bedrock,up,0,100,100,99.99433138710957
2026-07-17T17:25:49+00:00,amazon/nova-micro-v1,Amazon Bedrock,down,-5,,66.8948569422503,66.80702125285553
2026-07-17T17:25:49+00:00,amazon/nova-micro-v1,Amazon Bedrock,up,0,100,100,99.52115346458255
2026-07-17T17:25:49+00:00,amazon/nova-premier-v1,Amazon Bedrock,idle,0,,,100
2026-07-17T17:25:49+00:00,amazon/nova-pro-v1,Amazon Bedrock,idle,0,,,99.93364299933643
2026-07-17T17:25:49+00:00,amazon/nova-pro-v1,Amazon Bedrock,idle,0,,,99.79253112033194
2026-07-17T17:25:49+00:00,anthracite-org/magnum-v4-72b,Mancer 2,idle,0,,,100
2026-07-17T17:25:49+00:00,anthropic/claude-3-haiku,Amazon Bedrock,up,0,100,100,99.99846097809973
2026-07-17T17:25:49+00:00,anthropic/claude-fable-5,Google,up,0,100,100,99.93039749206447
2026-07-17T17:25:49+00:00,anthropic/claude-fable-5,Azure,idle,0,,,
2026-07-17T17:25:49+00:00,anthropic/claude-fable-5,Amazon Bedrock,idle,0,,,
2026-07-17T17:25:49+00:00,anthropic/claude-fable-5,Anthropic,down,-5,71.98067632850241,75.90051457975986,94.57900048264666
2026-07-17T17:25:49+00:00,anthropic/claude-fable-5,Amazon Bedrock,up,0,97.49082007343941,98.26575863161229,98.56948013649577
2026-07-17T17:25:49+00:00,anthropic/claude-fable-5,Google,up,0,100,100,100
2026-07-17T17:25:49+00:00,anthropic/claude-haiku-4.5,Google,up,0,100,99.65312906489378,99.82269287481263
2026-07-17T17:25:49+00:00,anthropic/claude-haiku-4.5,Anthropic,up,0,100,100,99.47516926792694
